Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-16,192.387,194.694,191.903,192.98,2892900,0.0,0.0
2021-02-17,192.019,192.854,190.826,191.562,3280000,0.0,0.0
2021-02-18,191.418,193.725,190.844,193.339,2191000,0.0,0.0
2021-02-19,193.213,193.608,190.233,190.476,3181600,0.0,0.0
2021-02-22,189.812,191.158,188.187,190.314,2910800,0.0,0.0
2021-02-23,192.504,193.581,188.851,189.65,3243000,0.0,0.0
2021-02-24,189.219,192.145,188.842,191.4,2887100,0.0,0.0
2021-02-25,190.889,191.086,188.232,189.318,3131400,0.0,0.0
2021-02-26,190.302,191.106,186.14,186.14,5334000,1.29,0.0
2021-03-01,187.232,189.968,187.232,188.045,2827500,0.0,0.0
2021-03-02,187.819,189.535,186.185,188.424,3016600,0.0,0.0
2021-03-03,187.386,188.713,185.661,185.851,3488600,0.0,0.0
2021-03-04,186.158,187.359,183.06,184.966,3926200,0.0,0.0
2021-03-05,185.787,188.027,183.268,187.25,3608100,0.0,0.0
2021-03-08,187.548,190.158,187.043,188.821,3157100,0.0,0.0
2021-03-09,190.194,190.709,188.072,188.316,3646700,0.0,0.0
2021-03-10,188.469,192.903,188.036,192.614,3447200,0.0,0.0
2021-03-11,193.869,194.348,190.97,191.043,3618000,0.0,0.0
2021-03-12,191.467,193.454,190.907,191.738,2818200,0.0,0.0
2021-03-15,192.921,199.151,192.785,199.07,5479700,0.0,0.0
2021-03-16,198.276,199.829,196.09,198.528,3583400,0.0,0.0
2021-03-17,202.772,203.079,198.664,202.366,5240600,0.0,0.0
2021-03-18,201.978,203.486,199.928,201.273,3254600,0.0,0.0
2021-03-19,201.147,203.332,199.558,200.858,7719400,0.0,0.0
2021-03-22,201.716,204.894,201.048,203.233,4220700,0.0,0.0
2021-03-23,202.231,204.434,202.041,202.601,2794000,0.0,0.0
2021-03-24,203.459,204.994,202.303,202.312,2442500,0.0,0.0
2021-03-25,203.305,203.459,200.858,202.447,3249600,0.0,0.0
2021-03-26,202.447,203.423,200.84,203.359,3263100,0.0,0.0
2021-03-29,203.016,205.77,202.538,205.292,3621300,0.0,0.0
2021-03-30,204.19,204.994,202.465,203.152,2419000,0.0,0.0
2021-03-31,202.276,204.515,202.267,202.393,3564100,0.0,0.0
2021-04-01,202.872,204.271,201.617,203.359,2441200,0.0,0.0
2021-04-05,204.614,207.233,204.244,206.646,2866300,0.0,0.0
2021-04-06,207.423,209.734,206.529,209.409,3230900,0.0,0.0
2021-04-07,209.202,210.222,208.804,210.041,2551300,0.0,0.0
2021-04-08,210.041,210.213,206.962,207.91,2772200,0.0,0.0
2021-04-09,207.856,209.138,206.664,209.021,2728900,0.0,0.0
2021-04-12,209.021,209.834,208.127,208.551,2292700,0.0,0.0
2021-04-13,208.082,209.183,207.405,208.876,2570900,0.0,0.0
2021-04-14,208.786,208.849,207.314,207.964,2129200,0.0,0.0
2021-04-15,207.513,208.913,206.962,208.84,2063000,0.0,0.0
2021-04-16,210.98,211.531,209.77,210.466,2694300,0.0,0.0
2021-04-19,210.502,210.664,208.434,209.319,2254800,0.0,0.0
2021-04-20,208.804,210.583,208.66,210.403,1885700,0.0,0.0
2021-04-21,210.664,211.17,209.355,209.725,2065500,0.0,0.0
2021-04-22,210.24,211.333,209.436,210.357,1839500,0.0,0.0
2021-04-23,211.107,212.416,210.484,211.82,2137500,0.0,0.0
2021-04-26,212.001,212.516,209.409,209.77,2490100,0.0,0.0
2021-04-27,210.005,212.768,209.861,212.181,2623800,0.0,0.0
2021-04-28,212.38,212.606,209.725,209.861,2777000,0.0,0.0
2021-04-29,211.287,212.922,210.05,212.389,3146700,0.0,0.0
2021-04-30,211.296,213.364,211.179,213.175,2640400,0.0,0.0
2021-05-03,214.899,215.071,212.543,212.705,2458000,0.0,0.0
2021-05-04,211.865,213.22,210.61,211.17,2529700,0.0,0.0
2021-05-05,211.405,212.515,209.093,212.236,2070000,0.0,0.0
2021-05-06,212.687,212.786,210.547,212.073,1832600,0.0,0.0
2021-05-07,212.199,212.85,211.287,212.055,1406800,0.0,0.0
2021-05-10,212.29,214.836,212.29,214.105,2031500,0.0,0.0
2021-05-11,214.674,214.728,209.671,211.17,3028500,0.0,0.0
2021-05-12,209.59,210.908,205.49,205.824,3198200,0.0,0.0
2021-05-13,205.879,208.66,205.77,207.477,2819200,0.0,0.0
2021-05-14,208.326,210.068,208.109,209.238,1943100,0.0,0.0
2021-05-17,208.416,209.761,207.91,209.202,1630900,0.0,0.0
2021-05-18,209.391,210.619,209.174,209.427,2913000,0.0,0.0
2021-05-19,207.892,208.244,206.041,207.82,2967000,0.0,0.0
2021-05-20,208.335,211.315,208.19,209.653,1890200,0.0,0.0
2021-05-21,209.87,210.755,207.965,208.804,2601100,0.0,0.0
2021-05-24,209.057,210.077,208.606,209.409,1823300,0.0,0.0
2021-05-25,209.644,210.186,208.326,209.617,2681900,0.0,0.0
2021-05-26,211.107,211.107,209.635,209.807,1564200,0.0,0.0
2021-05-27,210.403,212.272,209.852,212.073,5242900,0.0,0.0
2021-05-28,212.581,212.836,211.056,212.364,2853600,1.29,0.0
2021-06-01,214.261,214.27,211.319,211.773,2574300,0.0,0.0
2021-06-02,212.436,212.763,211.383,212.264,3172000,0.0,0.0
2021-06-03,211.165,211.338,208.968,211.056,3249400,0.0,0.0
2021-06-04,211.955,212.282,210.711,211.901,1615200,0.0,0.0
2021-06-07,212.463,212.527,209.885,210.366,1877000,0.0,0.0
2021-06-08,210.194,212.445,210.048,211.229,2106200,0.0,0.0
2021-06-09,211.537,212.754,210.148,210.166,1982200,0.0,0.0
2021-06-10,210.693,213.281,210.584,212.999,2534000,0.0,0.0
2021-06-11,213.371,215.641,213.108,215.124,2654300,0.0,0.0
2021-06-14,215.351,215.886,213.199,215.169,1836800,0.0,0.0
2021-06-15,215.669,215.923,213.971,214.597,1948300,0.0,0.0
2021-06-16,215.378,215.442,212.264,213.898,2951700,0.0,0.0
2021-06-17,213.444,214.525,211.81,212.355,1895600,0.0,0.0
2021-06-18,210.166,211.456,207.76,208.487,4408200,0.0,0.0
2021-06-21,209.404,211.764,208.35,211.465,2193000,0.0,0.0
2021-06-22,212.0,213.244,211.038,212.355,1758300,0.0,0.0
2021-06-23,211.828,212.872,211.283,211.773,1701500,0.0,0.0
2021-06-24,212.554,213.517,211.319,211.855,1839800,0.0,0.0
2021-06-25,211.319,211.928,210.956,211.029,3000100,0.0,0.0
2021-06-28,211.256,211.329,208.841,209.821,2901700,0.0,0.0
2021-06-29,210.221,210.384,208.877,209.168,1932100,0.0,0.0
2021-06-30,209.667,210.874,209.376,209.73,2450700,0.0,0.0
2021-07-01,210.112,211.011,209.513,210.893,2210500,0.0,0.0
2021-07-02,211.628,212.563,211.047,212.128,1851500,0.0,0.0
2021-07-06,212.155,212.373,209.74,211.329,1762700,0.0,0.0
2021-07-07,210.575,213.362,210.393,213.035,2069400,0.0,0.0
2021-07-08,211.51,212.309,210.593,211.41,1932600,0.0,0.0
2021-07-09,212.527,214.488,211.61,213.989,2560500,0.0,0.0
2021-07-12,212.999,214.497,212.917,213.925,2158600,0.0,0.0
2021-07-13,213.971,215.614,213.553,214.434,1884600,0.0,0.0
2021-07-14,215.215,217.049,214.86,215.305,1993200,0.0,0.0
2021-07-15,214.815,215.541,213.299,215.078,2165800,0.0,0.0
2021-07-16,215.905,215.986,212.808,213.144,1680900,0.0,0.0
2021-07-19,211.111,211.846,205.581,208.16,3774900,0.0,0.0
2021-07-20,209.422,213.844,209.022,212.709,3275600,0.0,0.0
2021-07-21,214.261,216.195,213.571,214.216,2146600,0.0,0.0
2021-07-22,213.962,217.63,213.517,216.704,2538300,0.0,0.0
2021-07-23,218.029,222.496,217.548,220.599,3996400,0.0,0.0
2021-07-26,219.727,222.061,219.364,221.525,2638400,0.0,0.0
2021-07-27,221.697,224.312,221.598,223.677,3135200,0.0,0.0
2021-07-28,220.181,221.362,217.321,219.527,4948500,0.0,0.0
2021-07-29,220.926,222.633,220.617,221.561,2572300,0.0,0.0
2021-07-30,221.407,222.823,219.918,220.372,2336800,0.0,0.0
2021-08-02,221.761,222.161,217.63,218.002,2693900,0.0,0.0
2021-08-03,217.512,217.866,213.598,215.142,3300000,0.0,0.0
2021-08-04,214.688,214.824,211.601,213.217,2240600,0.0,0.0
2021-08-05,214.043,215.015,212.772,214.661,2230500,0.0,0.0
2021-08-06,214.897,215.314,213.98,214.515,1558600,0.0,0.0
2021-08-09,214.089,214.343,212.491,213.081,2093100,0.0,0.0
2021-08-10,213.462,213.462,211.773,211.964,2027500,0.0,0.0
2021-08-11,212.636,214.225,212.236,213.871,1969100,0.0,0.0
2021-08-12,214.279,214.969,213.417,214.888,1490800,0.0,0.0
2021-08-13,214.997,217.003,214.525,216.84,1699700,0.0,0.0
2021-08-16,217.003,218.865,216.604,218.792,2175300,0.0,0.0
2021-08-17,218.229,218.674,216.286,218.165,1652000,0.0,0.0
2021-08-18,217.403,217.693,215.896,216.168,2215500,0.0,0.0
2021-08-19,214.897,216.204,214.343,215.396,1455400,0.0,0.0
2021-08-20,215.151,217.357,214.57,216.54,1989700,0.0,0.0
2021-08-23,217.421,217.975,216.086,217.603,2086900,0.0,0.0
2021-08-24,218.265,218.265,216.386,216.486,1687700,0.0,0.0
2021-08-25,216.032,217.548,215.95,216.849,1668000,0.0,0.0
2021-08-26,216.813,216.931,214.207,215.142,2008000,0.0,0.0
2021-08-27,215.578,216.431,214.615,215.623,1784000,0.0,0.0
2021-08-30,215.496,215.877,214.152,214.815,2245600,0.0,0.0
2021-08-31,215.226,217.034,214.24,216.787,2938100,1.29,0.0
2021-09-01,217.17,218.229,216.559,217.417,2197100,0.0,0.0
2021-09-02,218.376,219.06,217.627,218.987,2140200,0.0,0.0
2021-09-03,217.636,218.786,216.833,218.029,1339300,0.0,0.0
2021-09-07,217.837,217.837,215.408,215.628,1820000,0.0,0.0
2021-09-08,216.185,218.613,215.454,217.846,2718400,0.0,0.0
2021-09-09,217.663,220.411,217.07,217.837,2992200,0.0,0.0
2021-09-10,219.398,220.311,218.229,218.357,2035200,0.0,0.0
2021-09-13,219.864,220.749,218.96,220.211,2294800,0.0,0.0
2021-09-14,220.685,221.16,218.649,220.138,2013800,0.0,0.0
2021-09-15,219.535,220.265,217.444,220.001,2507200,0.0,0.0
2021-09-16,219.371,222.383,219.06,222.036,3410700,0.0,0.0
2021-09-17,222.612,223.333,220.822,221.379,4756600,0.0,0.0
2021-09-20,218.996,220.895,216.038,218.275,4549900,0.0,0.0
2021-09-21,219.106,221.251,218.558,219.562,2008300,0.0,0.0
2021-09-22,220.749,224.456,220.448,221.963,3361900,0.0,0.0
2021-09-23,222.52,224.538,222.329,223.47,2941700,0.0,0.0
2021-09-24,225.168,225.843,223.89,224.967,2508800,0.0,0.0
2021-09-27,224.584,227.231,223.926,226.51,2463300,0.0,0.0
2021-09-28,225.761,226.145,221.763,222.548,3007500,0.0,0.0
2021-09-29,223.105,224.319,221.982,223.013,1719000,0.0,0.0
2021-09-30,223.461,224.054,219.855,220.119,3136800,0.0,0.0
2021-10-01,221.909,223.388,219.334,221.781,2076000,0.0,0.0
2021-10-04,220.987,223.497,220.804,221.918,2236500,0.0,0.0
2021-10-05,222.73,225.387,221.854,223.871,2463100,0.0,0.0
2021-10-06,223.269,225.643,221.863,225.588,2107900,0.0,0.0
2021-10-07,226.409,228.19,226.117,226.702,2423900,0.0,0.0
2021-10-08,227.551,227.898,225.597,226.136,1687500,0.0,0.0
2021-10-11,226.501,227.45,224.994,225.113,1504000,0.0,0.0
2021-10-12,226.163,226.957,222.922,223.232,2346700,0.0,0.0
2021-10-13,222.091,222.639,219.015,221.525,3214300,0.0,0.0
2021-10-14,221.735,224.054,220.968,223.26,2512000,0.0,0.0
2021-10-15,223.89,224.93,220.923,221.16,2564700,0.0,0.0
2021-10-18,221.315,222.256,220.138,221.169,2484900,0.0,0.0
2021-10-19,222.046,222.694,220.503,221.635,2071600,0.0,0.0
2021-10-20,219.471,221.525,218.458,218.85,3040200,0.0,0.0
2021-10-21,219.261,220.85,218.476,220.384,2702400,0.0,0.0
2021-10-22,219.754,221.151,217.28,217.682,3283700,0.0,0.0
2021-10-25,218.403,218.421,215.911,216.678,3178400,0.0,0.0
2021-10-26,216.796,217.645,215.582,215.838,3066400,0.0,0.0
2021-10-27,220.064,223.324,218.056,221.598,5249400,0.0,0.0
2021-10-28,222.21,224.657,221.416,224.127,3448500,0.0,0.0
2021-10-29,221.845,224.666,221.361,224.173,4329400,0.0,0.0
2021-11-01,224.401,229.778,223.981,228.765,4456200,0.0,0.0
2021-11-02,229.842,230.262,226.555,227.541,2624300,0.0,0.0
2021-11-03,226.4,229.267,226.327,228.6,2399000,0.0,0.0
2021-11-04,229.258,232.051,228.418,231.394,2711000,0.0,0.0
2021-11-05,232.517,235.11,232.453,232.535,3224300,0.0,0.0
2021-11-08,232.599,233.393,229.997,231.065,2471300,0.0,0.0
2021-11-09,230.892,231.604,228.646,230.655,2258900,0.0,0.0
2021-11-10,228.975,231.631,228.975,231.093,1794300,0.0,0.0
2021-11-11,231.275,231.275,227.56,228.381,1640500,0.0,0.0
2021-11-12,228.372,229.157,227.222,228.847,1625200,0.0,0.0
2021-11-15,228.847,231.668,228.847,230.919,1709200,0.0,0.0
2021-11-16,231.431,232.061,230.408,230.481,2195500,0.0,0.0
2021-11-17,230.435,231.285,228.71,230.691,1412000,0.0,0.0
2021-11-18,231.12,231.422,229.221,231.412,1751200,0.0,0.0
2021-11-19,231.239,231.266,228.445,230.016,2743100,0.0,0.0
2021-11-22,230.673,233.211,230.253,231.412,2438700,0.0,0.0
2021-11-23,232.627,233.521,231.02,233.393,2770000,0.0,0.0
2021-11-24,232.344,235.347,231.933,234.726,2642800,0.0,0.0
2021-11-26,230.527,231.12,226.656,228.244,2573300,0.0,0.0
2021-11-29,229.924,230.353,228.08,228.509,2084600,0.0,0.0
2021-11-30,227.095,227.573,223.947,224.543,3836100,1.38,0.0
2021-12-01,225.608,230.327,224.094,224.158,3275300,0.0,0.0
2021-12-02,225.517,229.813,224.911,228.399,3290500,0.0,0.0
2021-12-03,229.794,230.125,227.27,228.886,3229900,0.0,0.0
2021-12-06,231.704,235.862,231.676,234.816,3616800,0.0,0.0
2021-12-07,235.881,239.03,235.422,238.598,2596200,0.0,0.0
2021-12-08,238.681,241.26,237.845,238.295,3453100,0.0,0.0
2021-12-09,238.222,241.527,237.175,240.829,2955100,0.0,0.0
2021-12-10,242.243,243.519,240.911,243.243,2529600,0.0,0.0
2021-12-13,242.555,244.06,240.884,241.517,2878800,0.0,0.0
2021-12-14,241.435,241.976,240.287,240.994,3695500,0.0,0.0
2021-12-15,240.664,243.886,239.975,242.83,2641800,0.0,0.0
2021-12-16,243.785,245.006,242.435,243.776,2347700,0.0,0.0
2021-12-17,242.353,243.133,239.488,240.241,5943200,0.0,0.0
2021-12-20,238.341,240.48,237.239,240.269,2824500,0.0,0.0
2021-12-21,242.619,244.629,241.82,242.711,2851800,0.0,0.0
2021-12-22,242.646,243.675,242.417,243.216,1795100,0.0,0.0
2021-12-23,244.115,245.446,243.684,244.143,1509800,0.0,0.0
2021-12-27,244.62,246.263,244.189,246.245,1485500,0.0,0.0
2021-12-28,245.639,247.145,245.336,245.914,1304000,0.0,0.0
2021-12-29,246.438,247.604,245.979,246.475,1318500,0.0,0.0
2021-12-30,246.943,247.181,244.831,245.299,1714600,0.0,0.0
2021-12-31,246.025,247.053,245.299,246.089,1519200,0.0,0.0
2022-01-03,247.392,248.531,243.785,246.557,2750600,0.0,0.0
2022-01-04,247.402,248.916,246.273,246.493,2506000,0.0,0.0
2022-01-05,247.218,248.118,245.015,245.281,2473000,0.0,0.0
2022-01-06,246.135,248.558,245.841,247.576,2908400,0.0,0.0
2022-01-07,246.539,248.017,245.107,245.162,2209100,0.0,0.0
2022-01-10,244.84,244.85,240.526,242.729,3122400,0.0,0.0
2022-01-11,241.884,242.307,238.974,240.627,3206200,0.0,0.0
2022-01-12,241.774,242.307,238.938,239.525,3044000,0.0,0.0
2022-01-13,239.975,242.215,239.222,239.975,2371300,0.0,0.0
2022-01-14,239.727,239.819,236.074,236.578,3460100,0.0,0.0
2022-01-18,235.89,236.018,233.457,235.449,3076500,0.0,0.0
2022-01-19,236.432,236.799,234.164,234.293,2304700,0.0,0.0
2022-01-20,235.578,236.946,232.163,232.374,2602200,0.0,0.0
2022-01-21,233.209,237.267,232.888,233.714,3738100,0.0,0.0
2022-01-24,231.685,233.099,227.463,232.815,5153100,0.0,0.0
2022-01-25,230.263,231.823,226.811,230.125,3908600,0.0,0.0
2022-01-26,232.255,233.365,227.536,229.363,3839000,0.0,0.0
2022-01-27,229.133,231.759,225.14,228.344,5199000,0.0,0.0
2022-01-28,229.501,235.33,226.894,235.091,3833200,0.0,0.0
2022-01-31,234.109,238.222,233.577,238.176,3174200,0.0,0.0
2022-02-01,238.451,238.589,234.623,237.753,2496500,0.0,0.0
2022-02-02,237.607,241.077,237.294,240.774,2371500,0.0,0.0
2022-02-03,240.517,241.251,238.745,239.268,2242200,0.0,0.0
2022-02-04,238.561,240.269,236.652,238.736,1989700,0.0,0.0
2022-02-07,239.599,240.131,237.919,238.543,1959300,0.0,0.0
2022-02-08,239.14,240.866,237.854,238.754,2920000,0.0,0.0
2022-02-09,240.507,241.325,238.139,238.552,2379300,0.0,0.0
2022-02-10,237.395,239.085,234.981,235.807,3246600,0.0,0.0
2022-02-11,235.807,237.542,233.843,234.238,3592700,0.0,0.0
2022-02-14,234.926,235.238,231.043,232.613,2825800,0.0,0.0
2022-02-15,233.925,235.853,232.769,232.998,2171500,0.0,0.0
2022-02-16,232.962,233.723,230.602,232.337,2941800,0.0,0.0
2022-02-17,230.859,232.145,229.501,230.354,2831900,0.0,0.0
2022-02-18,229.813,231.603,229.51,230.051,2813500,0.0,0.0
2022-02-22,229.51,233.815,229.133,231.979,3980500,0.0,0.0
2022-02-23,232.741,233.035,226.82,227.472,3497200,0.0,0.0
2022-02-24,223.01,225.443,219.963,224.938,4856000,0.0,0.0
2022-02-25,225.829,229.069,223.653,228.996,4549700,0.0,0.0
2022-02-28,225.645,226.826,223.725,225.949,4410400,1.38,0.0
2022-03-01,223.669,224.869,219.977,221.205,3910700,0.0,0.0
2022-03-02,222.331,224.076,221.186,222.414,4482000,0.0,0.0
2022-03-03,222.479,223.706,217.558,218.454,4707400,0.0,0.0
2022-03-04,216.58,218.214,213.829,217.678,4184100,0.0,0.0
2022-03-07,216.294,216.294,206.952,207.081,5425000,0.0,0.0
2022-03-08,207.081,212.075,205.115,205.66,5258800,0.0,0.0
2022-03-09,209.352,209.777,204.939,205.364,5630500,0.0,0.0
2022-03-10,203.269,204.976,200.942,204.93,5444900,0.0,0.0
2022-03-11,207.46,211.494,206.961,209.426,6126300,0.0,0.0
2022-03-14,209.343,210.875,206.001,208.789,4436100,0.0,0.0
2022-03-15,210.45,216.534,210.45,214.688,5087400,0.0,0.0
2022-03-16,216.811,219.894,216.34,219.829,4173200,0.0,0.0
2022-03-17,218.26,219.211,216.506,219.211,3752800,0.0,0.0
2022-03-18,218.989,220.799,217.845,220.549,5336500,0.0,0.0
2022-03-21,221.159,221.629,216.072,217.226,3704000,0.0,0.0
2022-03-22,218.814,220.106,218.288,219.811,2938100,0.0,0.0
2022-03-23,218.897,219.709,217.808,217.965,2200500,0.0,0.0
2022-03-24,219.294,222.506,218.288,221.786,2337500,0.0,0.0
2022-03-25,222.045,223.254,221.02,223.005,2134800,0.0,0.0
2022-03-28,223.309,224.269,221.417,224.26,2041800,0.0,0.0
2022-03-29,227.408,229.531,225.949,229.088,2657400,0.0,0.0
2022-03-30,228.479,231.239,228.479,229.882,2227300,0.0,0.0
2022-03-31,230.519,232.024,228.266,228.266,3803400,0.0,0.0
2022-04-01,229.042,230.251,227.251,230.085,2023000,0.0,0.0
2022-04-04,227.814,228.257,223.743,227.851,2500700,0.0,0.0
2022-04-05,227.177,230.537,226.559,229.402,2532500,0.0,0.0
2022-04-06,228.599,232.974,227.066,232.125,2886000,0.0,0.0
2022-04-07,231.507,235.836,230.353,234.802,4041800,0.0,0.0
2022-04-08,233.584,235.458,231.627,232.125,2551000,0.0,0.0
2022-04-11,231.931,233.491,230.713,231.193,2326700,0.0,0.0
2022-04-12,231.451,232.891,229.67,230.011,2724900,0.0,0.0
2022-04-13,230.187,232.31,229.873,232.005,2133800,0.0,0.0
2022-04-14,232.005,234.221,231.174,231.248,2105900,0.0,0.0
2022-04-18,230.436,233.076,229.974,231.756,1426600,0.0,0.0
2022-04-19,230.814,236.279,230.814,235.762,2324500,0.0,0.0
2022-04-20,236.316,237.968,235.227,236.178,2278700,0.0,0.0
2022-04-21,237.839,239.648,235.282,235.624,2476900,0.0,0.0
2022-04-22,235.393,235.393,230.722,230.934,2643600,0.0,0.0
2022-04-25,230.27,233.667,228.867,233.436,2523000,0.0,0.0
2022-04-26,230.897,233.002,229.236,229.467,2948500,0.0,0.0
2022-04-27,228.913,231.673,228.054,228.137,2706500,0.0,0.0
2022-04-28,230.722,236.667,229.005,234.645,3547400,0.0,0.0
2022-04-29,234.728,235.254,229.67,230.002,3388000,0.0,0.0
2022-05-02,231.571,232.208,223.632,227.676,3418700,0.0,0.0
2022-05-03,228.368,228.783,223.651,226.965,2562000,0.0,0.0
2022-05-04,227.233,235.19,227.233,234.765,3289300,0.0,0.0
2022-05-05,233.445,234.922,227.805,229.78,2925900,0.0,0.0
2022-05-06,229.106,233.039,228.654,231.497,2964500,0.0,0.0
2022-05-09,228.008,230.685,227.814,228.46,2918900,0.0,0.0
2022-05-10,229.845,231.59,226.097,226.789,3070800,0.0,0.0
2022-05-11,226.411,227.814,224.509,225.636,2833200,0.0,0.0
2022-05-12,226.457,227.436,222.58,225.414,2861000,0.0,0.0
2022-05-13,228.146,228.174,223.651,226.199,3255200,0.0,0.0
2022-05-16,225.663,226.605,222.22,225.276,2147100,0.0,0.0
2022-05-17,227.085,228.008,221.048,223.051,3204900,0.0,0.0
2022-05-18,221.048,221.62,212.657,213.284,3946100,0.0,0.0
2022-05-19,211.854,214.3,210.783,211.392,3518300,0.0,0.0
2022-05-20,213.589,216.063,211.014,215.925,3208200,0.0,0.0
2022-05-23,217.632,220.522,215.546,219.7,3053500,0.0,0.0
2022-05-24,219.238,226.9,219.192,225.719,5258200,0.0,0.0
2022-05-25,223.928,226.808,223.014,225.248,2641700,0.0,0.0
2022-05-26,227.085,230.159,226.716,229.014,1972300,0.0,0.0
2022-05-27,230.316,232.504,229.651,232.504,2063800,0.0,0.0
2022-05-31,230.777,234.728,229.513,232.817,3924700,0.0,0.0
2022-06-01,233.722,233.934,229.107,230.113,2264100,0.0,0.0
2022-06-02,230.408,231.184,227.288,231.128,2089700,0.0,0.0
2022-06-03,230.599,232.307,230.358,230.534,1838900,1.38,0.0
2022-06-06,231.202,231.62,229.578,230.265,1569300,0.0,0.0
2022-06-07,228.343,231.861,227.907,231.072,2782000,0.0,0.0
2022-06-08,230.107,230.645,227.313,227.981,2101300,0.0,0.0
2022-06-09,226.134,228.343,224.658,224.779,2682600,0.0,0.0
2022-06-10,222.013,222.319,220.138,220.342,1992300,0.0,0.0
2022-06-13,216.082,222.867,215.979,221.354,4697000,0.0,0.0
2022-06-14,222.737,225.466,221.493,221.623,3564800,0.0,0.0
2022-06-15,222.644,224.241,219.173,221.753,3152100,0.0,0.0
2022-06-16,219.135,220.286,217.038,218.309,3272000,0.0,0.0
2022-06-17,217.409,218.588,215.506,217.557,7236300,0.0,0.0
2022-06-21,219.265,222.867,217.335,222.394,3263500,0.0,0.0
2022-06-22,221.651,226.998,221.252,225.614,3054300,0.0,0.0
2022-06-23,226.209,227.499,223.201,226.097,1937000,0.0,0.0
2022-06-24,227.657,230.2,226.942,230.107,3104800,0.0,0.0
2022-06-27,230.107,230.915,228.873,229.299,2059200,0.0,0.0
2022-06-28,229.327,232.019,225.113,225.401,2381700,0.0,0.0
2022-06-29,228.473,231.007,227.517,229.959,2997200,0.0,0.0
2022-06-30,230.432,230.748,227.833,229.16,2786200,0.0,0.0
2022-07-01,228.668,234.971,228.343,234.804,2531400,0.0,0.0
2022-07-05,233.124,234.841,231.741,234.182,2390700,0.0,0.0
2022-07-06,234.349,234.711,231.472,233.412,1948600,0.0,0.0
2022-07-07,235.082,236.623,233.152,234.785,2396700,0.0,0.0
2022-07-08,234.47,236.345,234.21,235.064,1450300,0.0,0.0
2022-07-11,233.987,237.069,233.987,235.101,1478100,0.0,0.0
2022-07-12,234.813,237.273,232.762,233.43,2112800,0.0,0.0
2022-07-13,231.091,236.512,230.441,234.535,2205300,0.0,0.0
2022-07-14,231.954,234.934,231.704,234.47,2371000,0.0,0.0
2022-07-15,235.788,237.988,235.259,236.707,2627200,0.0,0.0
2022-07-18,236.92,237.245,233.978,234.303,2164400,0.0,0.0
2022-07-19,235.658,238.201,234.813,238.09,2181300,0.0,0.0
2022-07-20,238.35,238.47,235.277,236.308,2183700,0.0,0.0
2022-07-21,235.76,236.512,234.21,235.277,2056500,0.0,0.0
2022-07-22,235.537,236.261,234.33,235.76,2226600,0.0,0.0
2022-07-25,236.298,236.512,230.813,232.409,2860400,0.0,0.0
2022-07-26,231.648,240.615,230.85,238.637,5272300,0.0,0.0
2022-07-27,237.44,241.255,236.41,240.308,2718300,0.0,0.0
2022-07-28,240.225,245.051,239.074,244.55,2849100,0.0,0.0
2022-07-29,244.727,245.376,243.288,244.467,2653800,0.0,0.0
2022-08-01,243.696,246.407,243.576,245.265,2384000,0.0,0.0
2022-08-02,245.627,246.397,242.165,242.313,2375200,0.0,0.0
2022-08-03,242.313,244.049,241.116,243.279,2305300,0.0,0.0
2022-08-04,242.917,243.362,240.123,241.933,2089600,0.0,0.0
2022-08-05,241.004,241.366,238.619,240.624,1818500,0.0,0.0
2022-08-08,241.339,242.183,237.013,238.368,2253500,0.0,0.0
2022-08-09,238.461,241.534,237.96,241.394,2315800,0.0,0.0
2022-08-10,243.195,244.782,241.803,242.601,2967900,0.0,0.0
2022-08-11,244.309,244.374,240.067,240.67,2007000,0.0,0.0
2022-08-12,240.921,243.668,240.921,243.362,1530800,0.0,0.0
2022-08-15,243.39,246.555,242.499,246.388,2342700,0.0,0.0
2022-08-16,246.017,247.957,245.293,247.177,1828000,0.0,0.0
2022-08-17,246.871,248.737,246.518,247.669,1699100,0.0,0.0
2022-08-18,246.908,248.17,246.37,247.446,1591900,0.0,0.0
2022-08-19,246.852,248.532,246.481,247.409,1833800,0.0,0.0
2022-08-22,245.516,246.713,243.538,244.077,1986700,0.0,0.0
2022-08-23,243.771,244.448,241.831,241.84,2211100,0.0,0.0
2022-08-24,241.998,243.195,241.209,242.137,1777200,0.0,0.0
2022-08-25,243.186,243.826,241.524,243.715,1330400,0.0,0.0
2022-08-26,243.938,244.309,237.988,238.508,2357800,0.0,0.0
2022-08-29,237.162,238.285,236.317,237.31,2017500,0.0,0.0
2022-08-30,237.626,238.294,234.442,235.296,2051300,0.0,0.0
2022-08-31,237.218,238.628,235.38,235.455,3119200,1.38,0.0
2022-09-01,235.025,239.421,234.969,239.365,2577800,0.0,0.0
2022-09-02,240.242,241.334,236.463,237.536,1791300,0.0,0.0
2022-09-06,237.498,239.608,236.481,237.424,2645700,0.0,0.0
2022-09-07,238.124,242.492,237.956,241.185,4185200,0.0,0.0
2022-09-08,240.653,243.668,240.168,242.734,2448900,0.0,0.0
2022-09-09,242.902,243.35,240.989,242.212,2007000,0.0,0.0
2022-09-12,242.66,243.966,242.118,243.005,2204300,0.0,0.0
2022-09-13,240.55,241.68,236.752,237.368,2604900,0.0,0.0
2022-09-14,237.993,241.045,237.405,238.665,2745200,0.0,0.0
